id,level0_status,original_grade,coherence,factuality,heuristic_valid,confidence_score,risk_level,processing_time_ms,num_issues,priority_score,word_count,total_entities,suspicious_entities,fact_check_candidates_count,needs_fact_check,detected_issues
43_confidence_weighted,validated,B+,0.6791734317343173,0.7880186438560486,False,0.16000000000000003,high,117.2173023223877,12,0.84,389,31,0,3,0.0,Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression 'la collecte' répétée 9 fois; Répétition problématique: Expression 'dans un' répétée 9 fois
44_confidence_weighted,validated,B+,0.6892046332046332,0.8418284058570862,False,0.05499999999999991,high,100.51965713500977,13,0.9450000000000001,361,38,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.29; Anomalie statistique: Diversité lexicale faible: 0.15; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'les états-unis' répétée 9 fois
45_confidence_weighted,validated,B+,0.6799999999999999,0.9039753079414368,False,0.3049999999999999,high,116.25981330871582,10,0.6950000000000001,368,9,0,1,0.0,Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression 'des résultats' répétée 9 fois; Répétition problématique: Expression 'résultats financiers' répétée 9 fois; Répétition problématique: Expression 'financiers en' répétée 9 fois
47_confidence_weighted,validated,B+,0.6398683127572017,0.8988593816757202,False,0.07499999999999991,high,102.74004936218262,12,0.925,364,41,0,3,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.17; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression '20 go' répétée 9 fois
48_confidence_weighted,validated,D,0.3491403469638096,0.8380557894706726,False,0.0,high,131.25252723693848,14,1.0,395,10,0,1,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.29; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'le dioxyde' répétée 10 fois
49_confidence_weighted,validated,B+,0.6845477178423237,0.7409915328025818,False,0.15500000000000003,high,116.4543628692627,12,0.845,353,13,0,0,0.0,Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression '14 juillet.' répétée 8 fois; Répétition problématique: Expression 'juillet. le' répétée 6 fois
50_confidence_weighted,validated,C,0.4601107021283675,0.8343743085861206,False,0.0,high,131.76584243774414,12,1.0,330,45,0,2,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.42; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression '« 4' répétée 10 fois; Répétition problématique: Expression '4 fantastiques' répétée 10 fois
51_confidence_weighted,validated,B+,0.6846925795053004,0.7078987956047058,False,0.0,high,149.11890029907227,13,1.0,470,36,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 470 mots; Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même
53_confidence_weighted,validated,D,0.3992165063108716,0.9850441217422484,False,0.0,high,101.98140144348145,12,1.0,315,35,0,2,0.4,Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'le groupe' répétée 10 fois; Répétition problématique: Expression 'groupe meta' répétée 5 fois
54_confidence_weighted,validated,B+,0.6829113149847095,0.8960288763046265,False,0.0,high,136.8405818939209,13,1.0,455,58,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 455 mots; Anomalie statistique: Ratio ponctuation élevé: 0.24; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même
56_confidence_weighted,validated,D,0.3510541063839399,0.8428335189819336,False,0.0,high,115.04554748535156,13,1.0,350,20,0,0,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.17; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'et de' répétée 10 fois; Répétition problématique: Expression 'des enfants' répétée 5 fois
57_confidence_weighted,validated,B+,0.6748059701492537,0.9485052227973938,False,0.2249999999999998,high,119.06981468200684,11,0.7750000000000001,465,22,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 465 mots; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'y compris' répétée 10 fois; Répétition problématique: Expression 'compris piller' répétée 10 fois
58_confidence_weighted,validated,B+,0.6812631578947369,0.8989540338516235,False,0.05499999999999991,high,134.58871841430664,13,0.9450000000000001,395,0,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.21; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression 'le gouvernement' répétée 9 fois
59_confidence_weighted,validated,C,0.409153660236321,0.8760755062103271,False,0.0,high,202.9728889465332,14,1.0,460,10,0,0,0.4,Anomalie statistique: Résumé potentiellement trop long: 460 mots; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Phrases très longues: 30.7 mots/phrase; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'une forme' répétée 10 fois
60_confidence_weighted,validated,D,0.3610008405892727,0.8300821781158447,False,0.0,high,250.03290176391602,13,1.0,580,50,0,2,0.4,Anomalie statistique: Résumé très long: 580 mots; Anomalie statistique: Ratio ponctuation élevé: 0.16; Anomalie statistique: Diversité lexicale faible: 0.09; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'deux offres' répétée 10 fois
61_confidence_weighted,validated,B+,0.6817746478873239,0.8922914862632751,False,0.005000000000000018,high,184.03244018554688,11,0.995,574,20,0,1,0.0,"Anomalie statistique: Résumé très long: 574 mots; Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.13; Répétition problématique: Expression 'les offres' répétée 9 fois; Répétition problématique: Expression 'de plus,' répétée 5 fois"
62_confidence_weighted,validated,B+,0.6806464646464646,0.8868429660797119,False,0.0,high,166.13054275512695,14,1.0,511,5,0,0,0.0,Anomalie statistique: Résumé très long: 511 mots; Anomalie statistique: Ratio ponctuation élevé: 0.18; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même
63_confidence_weighted,validated,C,0.4364655475741655,0.9030983448028564,False,0.0,high,101.46641731262207,12,1.0,310,25,0,0,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.16; Anomalie statistique: Diversité lexicale faible: 0.10; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'le projet' répétée 10 fois; Répétition problématique: Expression 'projet de' répétée 10 fois
65_confidence_weighted,validated,D,0.3185519292182822,0.8055542707443237,False,0.0,high,130.37633895874023,14,1.0,435,50,0,0,0.4,Anomalie statistique: Résumé potentiellement trop long: 435 mots; Anomalie statistique: Ratio ponctuation élevé: 0.18; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même
67_confidence_weighted,validated,D,0.303004664583427,0.6369819045066833,False,0.0,high,91.19200706481934,12,1.0,285,25,0,2,0.7,Anomalie statistique: Ratio ponctuation élevé: 0.21; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'de la' répétée 10 fois; Répétition problématique: Expression 'a son' répétée 5 fois
68_confidence_weighted,validated,B+,0.6864854368932038,0.6339066028594971,False,0.0,high,101.20081901550293,12,1.0,325,23,0,2,0.3,Anomalie statistique: Ratio ponctuation élevé: 0.25; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression 'la loi' répétée 13 fois
69_confidence_weighted,validated,D,0.3995285934203869,0.6210489869117737,False,0.0,high,116.9424057006836,12,1.0,375,35,0,2,0.7,Anomalie statistique: Ratio ponctuation élevé: 0.16; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'de la' répétée 10 fois; Répétition problématique: Expression 'plus de' répétée 10 fois
70_confidence_weighted,validated,C,0.4171840718814305,0.805952250957489,False,0.0,high,105.01766204833984,11,1.0,275,35,0,1,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.20; Anomalie statistique: Diversité lexicale faible: 0.15; Répétition problématique: Expression 'chine et' répétée 5 fois; Répétition problématique: Expression 'et l’union' répétée 5 fois; Répétition problématique: Expression 'l’union européenne' répétée 5 fois
72_confidence_weighted,validated,B+,0.6825564738292011,0.8748483657836914,False,0.13499999999999995,high,179.8083782196045,11,0.865,487,27,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 487 mots; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'la tablette' répétée 9 fois; Répétition problématique: Expression 'recevez une' répétée 5 fois
73_confidence_weighted,validated,D,0.3056199340790592,0.6689532995223999,False,0.0,high,98.02865982055664,12,1.0,235,30,0,3,0.7,Anomalie statistique: Ratio ponctuation élevé: 0.26; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'la série' répétée 5 fois; Répétition problématique: Expression 'série proart' répétée 5 fois
74_confidence_weighted,validated,C,0.4473731158601391,0.8133545517921448,False,0.0,high,97.54824638366699,13,1.0,315,25,0,0,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'des modèles' répétée 10 fois
75_confidence_weighted,validated,B+,0.6911515151515151,0.7128781080245972,False,0.0949999999999999,high,116.2869930267334,12,0.9050000000000001,355,41,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.16; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'cambodge de' répétée 9 fois; Répétition problématique: Expression 'les affrontements' répétée 5 fois
76_confidence_weighted,validated,D,0.3556044801174045,0.7961574792861938,False,0.0,high,116.28365516662598,13,1.0,345,15,0,1,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'en savoir' répétée 5 fois
77_confidence_weighted,validated,B+,0.6807540983606557,0.8358294367790222,False,0.05499999999999991,high,113.69132995605469,13,0.9450000000000001,373,13,0,1,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.15; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'ministre du' répétée 9 fois
78_confidence_weighted,validated,D,0.359418525458781,0.6593196392059326,False,0.0,high,99.74908828735352,13,1.0,300,5,0,0,0.7,Anomalie statistique: Ratio ponctuation élevé: 0.20; Anomalie statistique: Diversité lexicale faible: 0.15; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'c'est la' répétée 5 fois; Répétition problématique: Expression 'la première' répétée 5 fois
80_confidence_weighted,validated,C,0.4502169592849601,0.8529871702194214,False,0.0,high,97.06544876098633,12,1.0,285,15,0,3,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'par le' répétée 5 fois; Répétition problématique: Expression 'le nouvel' répétée 5 fois
81_confidence_weighted,validated,D,0.3538021975689241,0.8238582611083984,False,0.0,high,101.45115852355957,14,1.0,310,20,0,0,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.21; Anomalie statistique: Diversité lexicale faible: 0.15; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'une pagode' répétée 5 fois
82_confidence_weighted,validated,D,0.3776669923275236,0.7738505005836487,False,0.0,high,84.6397876739502,13,1.0,255,45,0,1,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.33; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'la plupart' répétée 10 fois
83_confidence_weighted,validated,D,0.338537160132647,0.8485703468322754,False,0.0,high,97.65338897705078,13,1.0,330,15,0,0,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.24; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'politique -' répétée 5 fois; Répétition problématique: Expression '- mais' répétée 5 fois
84_confidence_weighted,validated,D,0.3678576153785083,0.8520048260688782,False,0.0,high,104.39515113830566,12,1.0,330,30,0,2,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.21; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'gaza a' répétée 5 fois; Répétition problématique: Expression 'a atteint' répétée 5 fois
85_confidence_weighted,validated,B+,0.685568345323741,0.7456408739089966,False,0.0,high,149.17612075805664,14,1.0,457,27,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 457 mots; Anomalie statistique: Ratio ponctuation élevé: 0.27; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même
86_confidence_weighted,validated,B+,0.6720240963855422,0.9396111369132996,False,0.2149999999999998,high,83.38356018066406,11,0.7850000000000001,275,8,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.17; Anomalie statistique: Diversité lexicale faible: 0.08; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'vient de' répétée 9 fois; Répétition problématique: Expression 'spécialisé dans' répétée 9 fois
87_confidence_weighted,validated,B+,0.6488813559322034,0.9565646052360536,False,0.15499999999999997,high,132.60459899902344,11,0.845,453,21,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 453 mots; Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'du dark' répétée 9 fois
89_confidence_weighted,validated,B+,0.6824848484848485,0.8134463429450989,False,0.0,high,185.0264072418213,12,1.0,530,33,0,2,0.0,Anomalie statistique: Résumé très long: 530 mots; Anomalie statistique: Ratio ponctuation élevé: 0.22; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'le géant' répétée 10 fois
90_confidence_weighted,validated,B+,0.6753513513513514,0.9404507279396056,False,0.0749999999999999,high,166.58377647399902,12,0.925,539,9,0,0,0.0,Anomalie statistique: Résumé très long: 539 mots; Anomalie statistique: Ratio ponctuation élevé: 0.21; Anomalie statistique: Diversité lexicale faible: 0.10; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'les perséides' répétée 9 fois
91_confidence_weighted,validated,B+,0.6750673575129533,0.9010023474693298,False,0.0949999999999999,high,179.64458465576172,11,0.9050000000000001,576,29,0,1,0.0,Anomalie statistique: Résumé très long: 576 mots; Anomalie statistique: Ratio ponctuation élevé: 0.24; Anomalie statistique: Diversité lexicale faible: 0.10; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'la fin' répétée 10 fois
96_confidence_weighted,validated,B,0.5312238805970149,0.7238282561302185,False,0.0,high,150.33888816833496,13,1.0,479,51,0,3,0.0,Anomalie statistique: Résumé potentiellement trop long: 479 mots; Anomalie statistique: Ratio ponctuation élevé: 0.16; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'georges abdallah' répétée 9 fois
99_confidence_weighted,validated,B+,0.6812559726962457,0.9003229737281799,False,0.13499999999999995,high,131.93559646606445,12,0.865,435,14,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 435 mots; Anomalie statistique: Ratio ponctuation élevé: 0.20; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'le réseau' répétée 10 fois
101_confidence_weighted,validated,B+,0.6918115183246074,0.8249438405036926,False,0.195,high,79.18429374694824,11,0.8049999999999999,302,9,0,0,0.0,Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'le forum.' répétée 5 fois; Répétition problématique: Expression 'forum. is' répétée 5 fois; Répétition problématique: Expression 'is était' répétée 5 fois
102_confidence_weighted,validated,B+,0.6678933333333333,0.9049907326698304,False,0.15499999999999997,high,133.3756446838379,11,0.845,475,39,0,1,0.0,Anomalie statistique: Résumé potentiellement trop long: 475 mots; Anomalie statistique: Ratio ponctuation élevé: 0.15; Anomalie statistique: Diversité lexicale faible: 0.10; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'les utilisateurs' répétée 10 fois
103_confidence_weighted,validated,B+,0.6871917098445596,0.8852046132087708,False,0.11499999999999992,high,80.34181594848633,11,0.8850000000000001,246,40,0,1,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.29; Anomalie statistique: Diversité lexicale faible: 0.15; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'aux questions' répétée 9 fois; Répétition problématique: Expression 'questions d'hélène' répétée 9 fois
105_confidence_weighted,validated,B+,0.6790813953488372,0.8500258922576904,False,0.05499999999999988,high,150.31766891479492,12,0.9450000000000001,513,27,0,0,0.0,Anomalie statistique: Résumé très long: 513 mots; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'des rituels' répétée 10 fois; Répétition problématique: Expression 'pratiqués il' répétée 10 fois
106_confidence_weighted,validated,D,0.3283215349877786,0.793931245803833,False,0.0,high,106.43672943115234,14,1.0,290,10,0,0,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.17; Anomalie statistique: Diversité lexicale faible: 0.15; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'la quête' répétée 10 fois
107_confidence_weighted,validated,B+,0.6832727272727273,0.8862789273262024,False,0.03500000000000007,high,157.04727172851562,12,0.965,406,13,0,1,0.0,Anomalie statistique: Résumé potentiellement trop long: 406 mots; Anomalie statistique: Ratio ponctuation élevé: 0.25; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'les génocides' répétée 5 fois
108_confidence_weighted,validated,D,0.306892690241785,0.8918063044548035,False,0.0,high,87.2807502746582,12,1.0,250,20,0,2,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.20; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'c’est ce' répétée 5 fois; Répétition problématique: Expression 'ce que' répétée 5 fois
109_confidence_weighted,validated,D,0.392596384668763,0.8123365640640259,False,0.0,high,198.88663291931152,13,1.0,280,20,0,2,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.18; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'adressé à' répétée 10 fois
110_confidence_weighted,validated,D,0.3080407447283318,0.6362269520759583,False,0.0,high,114.39061164855957,13,1.0,325,5,0,0,0.7,Anomalie statistique: Ratio ponctuation élevé: 0.25; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'donald trump' répétée 5 fois; Répétition problématique: Expression 'trump n’est' répétée 5 fois
111_confidence_weighted,validated,D,0.3166177399875798,0.87449711561203,False,0.0,high,86.17544174194336,13,1.0,260,15,0,1,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.17; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'de la' répétée 10 fois; Répétition problématique: Expression 'un soldat' répétée 5 fois
112_confidence_weighted,validated,D,0.3111251418131946,0.891274094581604,False,0.0,high,115.05532264709473,14,1.0,340,15,0,0,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.22; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'le bitcoin' répétée 5 fois
114_confidence_weighted,validated,B+,0.6840506329113925,0.9514750838279724,False,0.11499999999999995,high,146.96073532104492,12,0.885,468,26,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 468 mots; Anomalie statistique: Ratio ponctuation élevé: 0.17; Anomalie statistique: Diversité lexicale faible: 0.16; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même
115_confidence_weighted,validated,B+,0.6845333333333333,0.6422339677810669,False,0.0,high,100.09479522705078,12,1.0,328,18,0,0,0.3,Anomalie statistique: Ratio ponctuation élevé: 0.23; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression 'la judokate' répétée 9 fois
116_confidence_weighted,validated,B+,0.688,0.8915740847587585,False,0.09499999999999993,high,132.91263580322266,12,0.905,404,15,0,0,0.0,Anomalie statistique: Résumé potentiellement trop long: 404 mots; Anomalie statistique: Diversité lexicale faible: 0.15; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression 'proposés à' répétée 5 fois
117_confidence_weighted,validated,B+,0.6919641255605382,0.8261095285415649,False,0.0949999999999999,high,97.36490249633789,12,0.9050000000000001,304,19,0,1,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.18; Anomalie statistique: Diversité lexicale faible: 0.16; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'de la' répétée 9 fois; Répétition problématique: Expression 'l'équipe de' répétée 5 fois
118_confidence_weighted,validated,C,0.4917889707267245,0.8794248104095459,False,0.0,high,85.4041576385498,13,1.0,295,5,0,0,0.4,Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'à la' répétée 10 fois; Répétition problématique: Expression 'la fin' répétée 10 fois
119_confidence_weighted,validated,D,0.3356055443879788,0.910227596759796,False,0.0,high,97.95808792114258,13,1.0,295,35,0,1,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.25; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'la maison' répétée 15 fois; Répétition problématique: Expression 'de la' répétée 15 fois
121_confidence_weighted,validated,B+,0.696,0.6656129956245422,False,0.025000000000000064,high,83.36019515991211,11,1.0,250,23,0,1,0.3,Anomalie statistique: Ratio ponctuation élevé: 0.25; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'les jeux' répétée 5 fois; Répétition problématique: Expression 'jeux olympiques' répétée 5 fois
122_confidence_weighted,validated,B+,0.6917939914163089,0.864578127861023,False,0.05499999999999991,high,99.8532772064209,13,0.9450000000000001,315,16,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.22; Anomalie statistique: Diversité lexicale faible: 0.16; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 8 phrases commencent de même; Répétition problématique: Expression 'le pianiste' répétée 8 fois
123_confidence_weighted,validated,D,0.3961727154210097,0.7444509267807007,False,0.0,high,101.97806358337402,14,1.0,295,15,0,1,0.4,Anomalie statistique: Ratio ponctuation élevé: 0.20; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'il s’est' répétée 5 fois
124_confidence_weighted,validated,B+,0.688,0.8974818587303162,False,0.195,high,83.43148231506348,11,0.8049999999999999,268,5,0,0,0.0,"Anomalie statistique: Diversité lexicale faible: 0.15; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'cette année,' répétée 5 fois; Répétition problématique: Expression 'année, les' répétée 5 fois; Répétition problématique: Expression 'les performances' répétée 5 fois"
125_confidence_weighted,validated,B+,0.6824285714285714,0.7258245944976807,False,0.195,high,100.30674934387207,11,0.8049999999999999,336,27,0,0,0.0,Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'donald trump' répétée 9 fois; Répétition problématique: Expression 'le premier' répétée 9 fois; Répétition problématique: Expression 'premier épisode' répétée 9 fois
126_confidence_weighted,validated,D,0.3365334566213162,0.8747202157974243,False,0.0,high,135.30611991882324,14,1.0,475,35,0,0,0.4,Anomalie statistique: Résumé potentiellement trop long: 475 mots; Anomalie statistique: Ratio ponctuation élevé: 0.18; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 15 phrases commencent de même
127_confidence_weighted,validated,B+,0.6501666666666667,0.7097328901290894,False,0.05499999999999991,high,82.60965347290039,13,0.9450000000000001,269,18,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.23; Anomalie statistique: Diversité lexicale faible: 0.15; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 8 phrases commencent de même; Répétition problématique: Expression 'satria arta' répétée 9 fois
