level2_id,source_id,article_id,url,title,text,strategy,has_text,enough_length,text_length
130_adaptive,72f5963b314b2205,130,https://www.nouvelobs.com/justice/20250722.OBS106133/rachida-dati-bientot-jugee-pour-corruption-ce-que-dit-l-ordonnance-de-renvoi-des-juges-d-instruction.html,Rachida Dati bientôt jugée pour corruption : ce que dit l’ordonnance de renvoi des juges d’instruction,"La ministre de la Culture va être jugée pour corruption et trafic d’influence pour avoir touché 900 000 euros de Renault. Une audience de fixation aura lieu dès le 29 septembre, pour caler les dates du procès. « Le Nouvel Obs » dévoile les raisons qui ont amené les juges instructeurs à la renvoyer devant le tribunal correctionnel.",adaptive,True,True,332
130_confidence_weighted,72f5963b314b2205,130,https://www.nouvelobs.com/justice/20250722.OBS106133/rachida-dati-bientot-jugee-pour-corruption-ce-que-dit-l-ordonnance-de-renvoi-des-juges-d-instruction.html,Rachida Dati bientôt jugée pour corruption : ce que dit l’ordonnance de renvoi des juges d’instruction,"La ministre de la Culture va être jugée pour corruption et trafic d’influence pour avoir touché 900 000 euros de Renault. Une audience de fixation aura lieu dès le 29 septembre, pour caler les dates du procès. « Le Nouvel Obs » dévoile les raisons qui ont amené les juges instructeurs à la renvoyer devant le tribunal correctionnel.",confidence_weighted,True,True,332
131_adaptive,574e875ed09a7233,131,https://www.nouvelobs.com/cinema/20250722.OBS106132/my-father-s-son-un-ambitieux-drame-memoriel-et-dystopique.html,« My Father’s Son » : un ambitieux drame mémoriel et dystopique,"« My Father’s Son », avec Weichen Luo. COPYRIGHT NEW STORY

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Pour aller plus loin

Dans un futur proche, un ingénieur modélise un logiciel d’entraînement à la boxe en s’appuyant sur les traits de son père mort des années plus tôt. Cet ambitieux drame mémoriel et dystopique se perd parfois dans ses méandres mais cisèle de brusques et beaux moments d’émotion.",adaptive,True,True,579
131_confidence_weighted,574e875ed09a7233,131,https://www.nouvelobs.com/cinema/20250722.OBS106132/my-father-s-son-un-ambitieux-drame-memoriel-et-dystopique.html,« My Father’s Son » : un ambitieux drame mémoriel et dystopique,"« My Father’s Son », avec Weichen Luo. COPYRIGHT NEW STORY

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Pour aller plus loin

Dans un futur proche, un ingénieur modélise un logiciel d’entraînement à la boxe en s’appuyant sur les traits de son père mort des années plus tôt. Cet ambitieux drame mémoriel et dystopique se perd parfois dans ses méandres mais cisèle de brusques et beaux moments d’émotion.",confidence_weighted,True,True,579
132_adaptive,78350a8803037c44,132,https://www.nouvelobs.com/cinema/20250722.OBS106131/frantz-fanon-ces-annees-que-le-psychiatre-et-figure-de-l-anticolonialisme-passa-a-l-hopital-de-blida.html,« Frantz Fanon » : ces années que le psychiatre et figure de l’anticolonialisme passa à l’hôpital de Blida,"Le visionnage de cette vidéo est susceptible d'entraîner un dépôt de cookies de la part de l'opérateur de la plate-forme vidéo vers laquelle vous serez dirigé(e). Compte-tenu du refus du dépôt de cookies que vous avez exprimé, afin de respecter votre choix, nous avons bloqué la lecture de cette vidéo. Si vous souhaitez continuer et lire la vidéo, vous devez nous donner votre accord en cliquant sur le bouton ci-dessous.

Lire la vidéo",adaptive,True,True,437
132_confidence_weighted,78350a8803037c44,132,https://www.nouvelobs.com/cinema/20250722.OBS106131/frantz-fanon-ces-annees-que-le-psychiatre-et-figure-de-l-anticolonialisme-passa-a-l-hopital-de-blida.html,« Frantz Fanon » : ces années que le psychiatre et figure de l’anticolonialisme passa à l’hôpital de Blida,"Le visionnage de cette vidéo est susceptible d'entraîner un dépôt de cookies de la part de l'opérateur de la plate-forme vidéo vers laquelle vous serez dirigé(e). Compte-tenu du refus du dépôt de cookies que vous avez exprimé, afin de respecter votre choix, nous avons bloqué la lecture de cette vidéo. Si vous souhaitez continuer et lire la vidéo, vous devez nous donner votre accord en cliquant sur le bouton ci-dessous.

Lire la vidéo",confidence_weighted,True,True,437
133_adaptive,2a8f3c660f23ce58,133,https://www.nouvelobs.com/cinema/20250722.OBS106130/aux-jours-qui-viennent-un-film-entre-thriller-conjugal-et-melo-familiale.html,« Aux jours qui viennent » : un film entre thriller conjugal et mélo familiale,"Le visionnage de cette vidéo est susceptible d'entraîner un dépôt de cookies de la part de l'opérateur de la plate-forme vidéo vers laquelle vous serez dirigé(e). Compte-tenu du refus du dépôt de cookies que vous avez exprimé, afin de respecter votre choix, nous avons bloqué la lecture de cette vidéo. Si vous souhaitez continuer et lire la vidéo, vous devez nous donner votre accord en cliquant sur le bouton ci-dessous.

Lire la vidéo",adaptive,True,True,437
133_confidence_weighted,2a8f3c660f23ce58,133,https://www.nouvelobs.com/cinema/20250722.OBS106130/aux-jours-qui-viennent-un-film-entre-thriller-conjugal-et-melo-familiale.html,« Aux jours qui viennent » : un film entre thriller conjugal et mélo familiale,"Le visionnage de cette vidéo est susceptible d'entraîner un dépôt de cookies de la part de l'opérateur de la plate-forme vidéo vers laquelle vous serez dirigé(e). Compte-tenu du refus du dépôt de cookies que vous avez exprimé, afin de respecter votre choix, nous avons bloqué la lecture de cette vidéo. Si vous souhaitez continuer et lire la vidéo, vous devez nous donner votre accord en cliquant sur le bouton ci-dessous.

Lire la vidéo",confidence_weighted,True,True,437
134_adaptive,0f8286a243bf5959,134,https://www.nouvelobs.com/cinema/20250722.OBS106129/vittoria-un-film-entre-documentaire-et-fiction-qui-prouve-que-le-cinema-italien-n-est-pas-mort.html,« Vittoria » : un film entre documentaire et fiction qui prouve que le cinéma italien n’est pas mort,"« Vittoria », avec Anna Amato. LES FILMS DU CAMÉLIA

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Pour aller plus loin

Produit entre autres par Nanni Moretti et traversé par la mémoire toujours vive du néoréalisme italien, le nouveau film du couple d’auteurs repéré avec « Californie » (2021) brouille à bon escient les frontières entre documentaire et fiction. Pour narrer l’histoire vraie d’une coiffeuse napolitaine obnubilée par le désir d’avoir une fille (elle qui n’a eu que trois fils) et choisissant d’adopter une gamine handicapée, les cinéastes convient les principaux protagonistes à interpréter leur propre rôle dans une réécriture scénaristique combinant à merveille réalité sociale et souffle romanesque. Résultat ? Une montée en puissance émotionnelle, aussi intense que profondément pudique. Non, le cinéma italien n’est pas mort.

Le visionnage de cette vidéo est susceptible d'entraîner un dépôt de cookies de la part de l'opérateur de la plate-forme vidéo vers laquelle vous serez dirigé(e). Compte-tenu du refus du dépôt de cookies que vous avez exprimé, afin de respecter votre choix, nous avons bloqué la lecture de cette vidéo. Si vous souhaitez continuer et lire la vidéo, vous devez nous donner votre accord en cliquant sur le bouton ci-dessous. Lire la vidéo",adaptive,True,True,1461
134_confidence_weighted,0f8286a243bf5959,134,https://www.nouvelobs.com/cinema/20250722.OBS106129/vittoria-un-film-entre-documentaire-et-fiction-qui-prouve-que-le-cinema-italien-n-est-pas-mort.html,« Vittoria » : un film entre documentaire et fiction qui prouve que le cinéma italien n’est pas mort,"« Vittoria », avec Anna Amato. LES FILMS DU CAMÉLIA

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Pour aller plus loin

Produit entre autres par Nanni Moretti et traversé par la mémoire toujours vive du néoréalisme italien, le nouveau film du couple d’auteurs repéré avec « Californie » (2021) brouille à bon escient les frontières entre documentaire et fiction. Pour narrer l’histoire vraie d’une coiffeuse napolitaine obnubilée par le désir d’avoir une fille (elle qui n’a eu que trois fils) et choisissant d’adopter une gamine handicapée, les cinéastes convient les principaux protagonistes à interpréter leur propre rôle dans une réécriture scénaristique combinant à merveille réalité sociale et souffle romanesque. Résultat ? Une montée en puissance émotionnelle, aussi intense que profondément pudique. Non, le cinéma italien n’est pas mort.

Le visionnage de cette vidéo est susceptible d'entraîner un dépôt de cookies de la part de l'opérateur de la plate-forme vidéo vers laquelle vous serez dirigé(e). Compte-tenu du refus du dépôt de cookies que vous avez exprimé, afin de respecter votre choix, nous avons bloqué la lecture de cette vidéo. Si vous souhaitez continuer et lire la vidéo, vous devez nous donner votre accord en cliquant sur le bouton ci-dessous. Lire la vidéo",confidence_weighted,True,True,1461
135_adaptive,99413af17e23056b,135,https://www.nouvelobs.com/cinema/20250722.OBS106128/the-things-you-kill-une-fable-politique-et-symbolique-sur-le-deni-de-culpabilite.html,« The Things You Kill » : une fable politique et symbolique  sur le déni de culpabilité,"« The Things You Kill », avec Ekin Koç. LE PACTE

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Pour aller plus loin

Expatrié depuis plusieurs années aux Etats-Unis, Ali retourne en Turquie pour découvrir que sa mère vit toujours sous la coupe d’un époux autocrate. Lorsque cette dernière meurt, le fils soupçonne le père d’être responsable de ce décès. L’arrivée d’un étranger va cristalliser le drame. Le cinéma de l’auteur des « Chroniques de Téhéran » n’échappe jamais à un certain formalisme théorique. Si c’est encore le cas ici − raison pour laquelle le spectateur peut se sentir un rien déconcerté durant la première partie de cette fable politique et symbolique sur le déni de la culpabilité −, une fois la règle du jeu acquise et admise, la duplicité narrative du récit nous plonge dans les vertiges du trouble. Perturbant mais brillant.

Le visionnage de cette vidéo est susceptible d'entraîner un dépôt de cookies de la part de l'opérateur de la plate-forme vidéo vers laquelle vous serez dirigé(e). Compte-tenu du refus du dépôt de cookies que vous avez exprimé, afin de respecter votre choix, nous avons bloqué la lecture de cette vidéo. Si vous souhaitez continuer et lire la vidéo, vous devez nous donner votre accord en cliquant sur le bouton ci-dessous. Lire la vidéo",adaptive,True,True,1461
