summary_id,source_id,strategy,has_text,enough_length,summary_before,tier_before,factuality_before,coherence_before,issues_before,summary_after,hash_after,tier_after,factuality_after,coherence_after,issues_after,model,prompt_version,seed,accepted,reason,l3_mode,mode_reason,lang,processing_status,runtime_ms,notes
60_confidence_weighted,5647e002a835b567,confidence_weighted,True,True,"Sur le marché des box internet avec la fibre, deux offres se démarquent actuellement par leur prix attractif de seulement 19,99 € par mois : la RED Box sans engagement de RED by SFR et la série spéciale Freebox Révolution Light de Free. Sur le marché des box internet avec la fibre, deux offres se démarquent actuellement par leur prix attractif de seulement 19,99 € par mois : la RED Box sans engagement de RED by SFR et la série spéciale Freebox Révolution Light de Free. Sur le marché des box internet avec la fibre, deux offres se démarquent actuellement par leur prix attractif de seulement 19,99 € par mois : la RED Box sans engagement de RED by SFR et la série spéciale Freebox Révolution Light de Free. Sur le marché des box internet avec la fibre, deux offres se démarquent actuellement par leur prix attractif de seulement 19,99 € par mois : la RED Box sans engagement de RED by SFR et la série spéciale Freebox Révolution Light de Free. Sur le marché des box internet avec la fibre, deux offres se démarquent actuellement par leur prix attractif de seulement 19,99 € par mois : la RED Box sans engagement de RED by SFR et la série spéciale Freebox Révolution Light de Free. La RED Box sans engagement de Red par SFR et la série spéciale Freebox Révolution Light de Free. Les deux offres se démarquent actuellement par leur prix attractif de 19,99 € par mois. Le prix de la Boxe n'a cessé de baisser ces derniers mois, mais il est désormais proposé à 19,99 $. Pour faciliter votre déplacement, Red propose de rembourser jusqu’à 100 € sur les frais de résiliation de votre ancien opérateur. La RED Box sans engagement de Red par SFR et la série spéciale Freebox Révolution Light de Free. Les deux offres se démarquent actuellement par leur prix attractif de 19,99 € par mois. Le prix de la Boxe n'a cessé de baisser ces derniers mois, mais il est désormais proposé à 19,99 $. Pour faciliter votre déplacement, Red propose de rembourser jusqu’à 100 € sur les frais de résiliation de votre ancien opérateur. La RED Box sans engagement de Red par SFR et la série spéciale Freebox Révolution Light de Free. Les deux offres se démarquent actuellement par leur prix attractif de 19,99 € par mois. Le prix de la Boxe n'a cessé de baisser ces derniers mois, mais il est désormais proposé à 19,99 $. Pour faciliter votre déplacement, Red propose de rembourser jusqu’à 100 € sur les frais de résiliation de votre ancien opérateur. La RED Box sans engagement de Red par SFR et la série spéciale Freebox Révolution Light de Free. Les deux offres se démarquent actuellement par leur prix attractif de 19,99 € par mois. Le prix de la Boxe n'a cessé de baisser ces derniers mois, mais il est désormais proposé à 19,99 $. Pour faciliter votre déplacement, Red propose de rembourser jusqu’à 100 € sur les frais de résiliation de votre ancien opérateur. La RED Box sans engagement de Red par SFR et la série spéciale Freebox Révolution Light de Free. Les deux offres se démarquent actuellement par leur prix attractif de 19,99 € par mois. Le prix de la Boxe n'a cessé de baisser ces derniers mois, mais il est désormais proposé à 19,99 $. Pour faciliter votre déplacement, Red propose de rembourser jusqu’à 100 € sur les frais de résiliation de votre ancien opérateur.",CRITICAL,0.8300821781158447,0.3610008405892727,4,"Tanguy Thomassin ouvre quelques huîtres pour le service de midi, sur la terrasse de son restaurant, le 16 juin 2025. LOUISE QUIGNON POUR « LE NOUVEL OBS » Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner pour lire Pour aller plus loin Plantons déjà le décor: la plage de Saint-Sieux, dans les Côtes-d’Armor. Partout la mer, devant et de tous les côtés. En face l’archipel des Ebihens, que l’on peut rejoindre un peu plus loin à pied.",c3e7e9e8a5f00c6d5b23054db02c409e5087c6d5,GOOD,0.98,0.885,0.0,resum-baseline,v1,42.0,False,topic_after_before_too_low,re_summarize,cw_critical_with_text,fr,rejected,,
65_confidence_weighted,382f495ebb0e6ea1,confidence_weighted,True,True,"Il est vrai qu’il n’y a rien de commun avec l’ensemble des pays du G7, mais il ne faut pas perdre de vue que le G7 est un club de puissants. Il est vrai qu’il n’y a rien de commun avec l’ensemble des pays du G7, mais il ne faut pas perdre de vue que le G7 est un club de puissants. Il est vrai qu’il n’y a rien de commun avec l’ensemble des pays du G7, mais il ne faut pas perdre de vue que le G7 est un club de puissants. Il est vrai qu’il n’y a rien de commun avec l’ensemble des pays du G7, mais il ne faut pas perdre de vue que le G7 est un club de puissants. Il est vrai qu’il n’y a rien de commun avec l’ensemble des pays du G7, mais il ne faut pas perdre de vue que le G7 est un club de puissants. Emmanuel Carrère s'est embarqué dans la caravane d'Emmanuel Macron pour le suivre au G7. Il a écrit un grand récit pour nous à Moscou au début de la guerre en Ukraine et des chroniques judiciaires sur les procès des attentats du 13-Novembre. Le prochain livre, « Kolkhoze », sera assurément l'un des événements de rentrée littéraire. Emmanuel Carrère s'est embarqué dans la caravane d'Emmanuel Macron pour le suivre au G7. Il a écrit un grand récit pour nous à Moscou au début de la guerre en Ukraine et des chroniques judiciaires sur les procès des attentats du 13-Novembre. Le prochain livre, « Kolkhoze », sera assurément l'un des événements de rentrée littéraire. Emmanuel Carrère s'est embarqué dans la caravane d'Emmanuel Macron pour le suivre au G7. Il a écrit un grand récit pour nous à Moscou au début de la guerre en Ukraine et des chroniques judiciaires sur les procès des attentats du 13-Novembre. Le prochain livre, « Kolkhoze », sera assurément l'un des événements de rentrée littéraire. Emmanuel Carrère s'est embarqué dans la caravane d'Emmanuel Macron pour le suivre au G7. Il a écrit un grand récit pour nous à Moscou au début de la guerre en Ukraine et des chroniques judiciaires sur les procès des attentats du 13-Novembre. Le prochain livre, « Kolkhoze », sera assurément l'un des événements de rentrée littéraire. Emmanuel Carrère s'est embarqué dans la caravane d'Emmanuel Macron pour le suivre au G7. Il a écrit un grand récit pour nous à Moscou au début de la guerre en Ukraine et des chroniques judiciaires sur les procès des attentats du 13-Novembre. Le prochain livre, « Kolkhoze », sera assurément l'un des événements de rentrée littéraire.",CRITICAL,0.8055542707443237,0.3185519292182822,4,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
70_confidence_weighted,af6c35080467f02e,confidence_weighted,True,True,"Chine et l’Union européenne (UE) ne sont pas les seuls à faire pression sur la Chine pour que celle-ci s’engage. Chine et l’Union européenne (UE) ne sont pas les seuls à faire pression sur la Chine pour que celle-ci s’engage. Chine et l’Union européenne (UE) ne sont pas les seuls à faire pression sur la Chine pour que celle-ci s’engage. Chine et l’Union européenne (UE) ne sont pas les seuls à faire pression sur la Chine pour que celle-ci s’engage. Chine et l’Union européenne (UE) ne sont pas les seuls à faire pression sur la Chine pour que celle-ci s’engage. Le sommet est censé célébrer le 50e anniversaire des relations diplomatiques entre l'UE et la Chine. Les dirigeants sont arrivés avec une longue liste de contentieux, qu'ils aborderont donc à Pékin ce jeudi 24 juillet. Le sommet est censé célébrer le 50e anniversaire des relations diplomatiques entre l'UE et la Chine. Les dirigeants sont arrivés avec une longue liste de contentieux, qu'ils aborderont donc à Pékin ce jeudi 24 juillet. Le sommet est censé célébrer le 50e anniversaire des relations diplomatiques entre l'UE et la Chine. Les dirigeants sont arrivés avec une longue liste de contentieux, qu'ils aborderont donc à Pékin ce jeudi 24 juillet. Le sommet est censé célébrer le 50e anniversaire des relations diplomatiques entre l'UE et la Chine. Les dirigeants sont arrivés avec une longue liste de contentieux, qu'ils aborderont donc à Pékin ce jeudi 24 juillet. Le sommet est censé célébrer le 50e anniversaire des relations diplomatiques entre l'UE et la Chine. Les dirigeants sont arrivés avec une longue liste de contentieux, qu'ils aborderont donc à Pékin ce jeudi 24 juillet.",CRITICAL,0.805952250957489,0.4171840718814305,4,"Les deux quadragénaires ont vu la totalité de leur compte courant s’évaporer à cause de faux conseillers bancaires DADDY CLOCK POUR LE NOUVEL OBS Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner pour lire C’était un appel inattendu, d’un homme à la voix calme et posée, du genre à vous donner confiance. « Il s’est présenté à mon mari comme faisant partie du service de la lutte contre la fraude de notre banque. Il a dit qu’il voyait des paiements suspects sur notre compte, des règlements d’environ 800 euros sur Booking.com et sur Airbnb, que",4d3d3485febf025edd034579c6080a3901911554,MODERATE,0.98,0.775,0.0,resum-baseline,v1,42.0,False,topic_after_before_too_low,re_summarize,cw_critical_with_text,fr,rejected,,
73_confidence_weighted,cb752b34f63df7e2,confidence_weighted,True,False,"La série ProArt d'Asus se compose d’ordinateurs portables élégants dotés de la technologie DLSS 3 (Deep Learning Super Sampling). La série ProArt d'Asus se compose d’ordinateurs portables élégants dotés de la technologie DLSS 3 (Deep Learning Super Sampling). La série ProArt d'Asus se compose d’ordinateurs portables élégants dotés de la technologie DLSS 3 (Deep Learning Super Sampling). La série ProArt d'Asus se compose d’ordinateurs portables élégants dotés de la technologie DLSS 3 (Deep Learning Super Sampling). La série ProArt d'Asus se compose d’ordinateurs portables élégants dotés de la technologie DLSS 3 (Deep Learning Super Sampling). Le nouveau ProArt P16 d'Asus est alimenté par AMD. Il s'illustre par la puissance et la performance, dans une esthétique élégante. L'écran ultra brillant a tendance à éblouir. Le nouveau ProArt P16 d'Asus est alimenté par AMD. Il s'illustre par la puissance et la performance, dans une esthétique élégante. L'écran ultra brillant a tendance à éblouir. Le nouveau ProArt P16 d'Asus est alimenté par AMD. Il s'illustre par la puissance et la performance, dans une esthétique élégante. L'écran ultra brillant a tendance à éblouir. Le nouveau ProArt P16 d'Asus est alimenté par AMD. Il s'illustre par la puissance et la performance, dans une esthétique élégante. L'écran ultra brillant a tendance à éblouir. Le nouveau ProArt P16 d'Asus est alimenté par AMD. Il s'illustre par la puissance et la performance, dans une esthétique élégante. L'écran ultra brillant a tendance à éblouir.",CRITICAL,0.6689532995223999,0.3056199340790592,4,"La série ProArt d'Asus se compose d’ordinateurs portables élégants dotés de la technologie DLSS 3 (Deep Learning Super Sampling). Le nouveau ProArt P16 d'Asus est alimenté par AMD. Il s'illustre par la puissance et la performance, dans une esthétique élégante. L'écran ultra brillant a tendance à éblouir. performance, dans une esthétique élégante. L'écran ultra brillant a tendance à éblouir. performance, dans une esthétique élégante. L'écran ultra brillant a tendance à éblouir.",cd128881f1ee00a20afdb1a667822b32d1285a80,CRITICAL,0.85,0.397,0.0,edit-baseline,v1,42.0,False,topic_after_text_too_low,edit,cw_critical_no_text,en,rejected,,
83_confidence_weighted,406da419258b2c43,confidence_weighted,True,True,"POLITIQUE - Mais qui donc veut bloquer la France le 10 septembre, comme l’explique à nouveau le site internet d’Essentiels, et pourquoi pas le faire ? POLITIQUE - Mais qui donc veut bloquer la France le 10 septembre, comme l’explique à nouveau le site internet d’Essentiels, et pourquoi pas le faire ? POLITIQUE - Mais qui donc veut bloquer la France le 10 septembre, comme l’explique à nouveau le site internet d’Essentiels, et pourquoi pas le faire ? POLITIQUE - Mais qui donc veut bloquer la France le 10 septembre, comme l’explique à nouveau le site internet d’Essentiels, et pourquoi pas le faire ? POLITIQUE - Mais qui donc veut bloquer la France le 10 septembre, comme l’explique à nouveau le site internet d’Essentiels, et pourquoi pas le faire ? Depuis les propositions explosives de François Bayrou sur le budget 2026, la mobilisation se met en place. Il fleurit sous les hashtags ""bloquons tout"" et ""mobilisation du 10 septembre"". Il s'agit d'un autre mouvement plus nébuleux sur les réseaux sociaux. Depuis les propositions explosives de François Bayrou sur le budget 2026, la mobilisation se met en place. Il fleurit sous les hashtags ""bloquons tout"" et ""mobilisation du 10 septembre"". Il s'agit d'un autre mouvement plus nébuleux sur les réseaux sociaux. Depuis les propositions explosives de François Bayrou sur le budget 2026, la mobilisation se met en place. Il fleurit sous les hashtags ""bloquons tout"" et ""mobilisation du 10 septembre"". Il s'agit d'un autre mouvement plus nébuleux sur les réseaux sociaux. Depuis les propositions explosives de François Bayrou sur le budget 2026, la mobilisation se met en place. Il fleurit sous les hashtags ""bloquons tout"" et ""mobilisation du 10 septembre"". Il s'agit d'un autre mouvement plus nébuleux sur les réseaux sociaux. Depuis les propositions explosives de François Bayrou sur le budget 2026, la mobilisation se met en place. Il fleurit sous les hashtags ""bloquons tout"" et ""mobilisation du 10 septembre"". Il s'agit d'un autre mouvement plus nébuleux sur les réseaux sociaux.",CRITICAL,0.8485703468322754,0.338537160132647,4,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
108_confidence_weighted,f60056647b2e6c04,confidence_weighted,True,True,"C’est ce que révèlent les chiffres mensuels publiés par l’Institut national de la statistique et des études économiques (Insee) du 1er juin 2024 au . C’est ce que révèlent les chiffres mensuels publiés par l’Institut national de la statistique et des études économiques (Insee) du 1er juin 2024 au . C’est ce que révèlent les chiffres mensuels publiés par l’Institut national de la statistique et des études économiques (Insee) du 1er juin 2024 au . C’est ce que révèlent les chiffres mensuels publiés par l’Institut national de la statistique et des études économiques (Insee) du 1er juin 2024 au . C’est ce que révèlent les chiffres mensuels publiés par l’Institut national de la statistique et des études économiques (Insee) du 1er juin 2024 au . Sur les douze derniers mois, on dénombre 651 200 décès contre 650 400 naissances. Le président français Emmanuel Macron à un « réarmement démogr ». Sur les douze derniers mois, on dénombre 651 200 décès contre 650 400 naissances. Le président français Emmanuel Macron à un « réarmement démogr ». Sur les douze derniers mois, on dénombre 651 200 décès contre 650 400 naissances. Le président français Emmanuel Macron à un « réarmement démogr ». Sur les douze derniers mois, on dénombre 651 200 décès contre 650 400 naissances. Le président français Emmanuel Macron à un « réarmement démogr ». Sur les douze derniers mois, on dénombre 651 200 décès contre 650 400 naissances. Le président français Emmanuel Macron à un « réarmement démogr ».",CRITICAL,0.8918063044548035,0.306892690241785,4,"L’homme a été interpellé grâce à un enquêteur infiltré sur des forums pédocriminels. FOTOGRAV DI ANTONIO GRAVANTE/SCI / SCIENCE PHOTO LIBRARY VIA AFP Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner pour lire Il projetait de kidnapper, violer et tuer une fillette d’une dizaine d’années, selon les enquêteurs. Grâce aux services de police, il n’en aura pas eu le temps. En moins de vingt-quatre heures, mi-juin, un homme d’une cinquantaine d’années vivant près d’Orléans (Loiret), a été identifié, interpellé puis mis en examen pour « association de malfaiteurs en vue de commettre un crime »,",fda70f4b34d5982f34749d23e9d01f78078aa52a,EXCELLENT,0.98,0.975,0.0,resum-baseline,v1,42.0,False,topic_after_before_too_low,re_summarize,cw_critical_with_text,fr,rejected,,
119_confidence_weighted,b4e4db65dfa7463a,confidence_weighted,True,False,"Secret Story, La maison de la tentation, L’île des cœurs brisés, Les secrets de La Maison des secrets, les émissions de téléréalité ont-elles disparu ? Secret Story, La maison de la tentation, L’île des cœurs brisés, Les secrets de La Maison des secrets, les émissions de téléréalité ont-elles disparu ? Secret Story, La maison de la tentation, L’île des cœurs brisés, Les secrets de La Maison des secrets, les émissions de téléréalité ont-elles disparu ? Secret Story, La maison de la tentation, L’île des cœurs brisés, Les secrets de La Maison des secrets, les émissions de téléréalité ont-elles disparu ? Secret Story, La maison de la tentation, L’île des cœurs brisés, Les secrets de La Maison des secrets, les émissions de téléréalité ont-elles disparu ? La « Love Room » a été rasée de la Maison des secrets sur TF1. On peut voir les candidats dire qu'ils ne sont pas monogames, et observer la relation se déployer (ou non). La « Love Room » a été rasée de la Maison des secrets sur TF1. On peut voir les candidats dire qu'ils ne sont pas monogames, et observer la relation se déployer (ou non). La « Love Room » a été rasée de la Maison des secrets sur TF1. On peut voir les candidats dire qu'ils ne sont pas monogames, et observer la relation se déployer (ou non). La « Love Room » a été rasée de la Maison des secrets sur TF1. On peut voir les candidats dire qu'ils ne sont pas monogames, et observer la relation se déployer (ou non). La « Love Room » a été rasée de la Maison des secrets sur TF1. On peut voir les candidats dire qu'ils ne sont pas monogames, et observer la relation se déployer (ou non).",CRITICAL,0.910227596759796,0.3356055443879788,4,"Secret Story, La maison de la tentation, L’île des cœurs brisés, Les secrets de La Maison des secrets, les émissions de téléréalité ont-elles disparu? La « Love Room » a été rasée de la Maison des secrets sur TF1. On peut voir les candidats dire qu'ils ne sont pas monogames, et observer la relation se déployer (ou non). ne sont pas monogames, et observer la relation se déployer (ou non).",f5236ec6845f37c0389758b6d188f89dd547b123,MODERATE,0.85,0.713,0.0,edit-baseline,v1,42.0,False,topic_after_text_too_low,edit,cw_critical_no_text,fr,rejected,,
123_confidence_weighted,d986d498cedd168b,confidence_weighted,True,True,"Il s’est fait élire et réélire, mais il n’y a pas de doute, il est le champion de l’impunité. Il s’est fait élire et réélire, mais il n’y a pas de doute, il est le champion de l’impunité. Il s’est fait élire et réélire, mais il n’y a pas de doute, il est le champion de l’impunité. Il s’est fait élire et réélire, mais il n’y a pas de doute, il est le champion de l’impunité. Il s’est fait élire et réélire, mais il n’y a pas de doute, il est le champion de l’impunité. Le président américain a commencé par insulter ses supporters et ses partisans. Il s'est attaqué au « Wall Street Journal » avec une lettre ambigu qu'il aurait envoyée à Jeffrey Epstein pour le cinquantième anniversaire de ce dernier en 2003. Le président américain a commencé par insulter ses supporters et ses partisans. Il s'est attaqué au « Wall Street Journal » avec une lettre ambigu qu'il aurait envoyée à Jeffrey Epstein pour le cinquantième anniversaire de ce dernier en 2003. Le président américain a commencé par insulter ses supporters et ses partisans. Il s'est attaqué au « Wall Street Journal » avec une lettre ambigu qu'il aurait envoyée à Jeffrey Epstein pour le cinquantième anniversaire de ce dernier en 2003. Le président américain a commencé par insulter ses supporters et ses partisans. Il s'est attaqué au « Wall Street Journal » avec une lettre ambigu qu'il aurait envoyée à Jeffrey Epstein pour le cinquantième anniversaire de ce dernier en 2003. Le président américain a commencé par insulter ses supporters et ses partisans. Il s'est attaqué au « Wall Street Journal » avec une lettre ambigu qu'il aurait envoyée à Jeffrey Epstein pour le cinquantième anniversaire de ce dernier en 2003.",CRITICAL,0.7444509267807007,0.3961727154210097,4,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
140_confidence_weighted,7d064f4fcc38c633,confidence_weighted,True,True,"Le dioxyde de titane est toujours massivement utilisé dans de nombreux produits non alimentaires : cosmétiques, crèmes solaires, dentifrices, médicaments, peintures, p, plastiquesplastiques... Résultat : une contamination omniprésente de l'environnement. Le dioxyde de titane est toujours massivement utilisé dans de nombreux produits non alimentaires : cosmétiques, crèmes solaires, dentifrices, médicaments, peintures, p, plastiquesplastiques... Résultat : une contamination omniprésente de l'environnement. Le dioxyde de titane est toujours massivement utilisé dans de nombreux produits non alimentaires : cosmétiques, crèmes solaires, dentifrices, médicaments, peintures, p, plastiquesplastiques... Résultat : une contamination omniprésente de l'environnement. Le dioxyde de titane est toujours massivement utilisé dans de nombreux produits non alimentaires : cosmétiques, crèmes solaires, dentifrices, médicaments, peintures, p, plastiquesplastiques... Résultat : une contamination omniprésente de l'environnement. Le dioxyde de titane est toujours massivement utilisé dans de nombreux produits non alimentaires : cosmétiques, crèmes solaires, dentifrices, médicaments, peintures, p, plastiquesplastiques... Résultat : une contamination omniprésente de l'environnement. Le dioxyde de titane est interdit comme additif alimentaire depuis 2020 en France et 2022 dans l'Union européenne. Mais les scientifiques ont identifié la présence de nanoparticulesnanoparticles dans des échantillons de lait maternel, animale, infantile. 100 % des laits animaux analysés, qu'ils soient frais ou non, contiennent des particule. Le dioxyde de titane est interdit comme additif alimentaire depuis 2020 en France et 2022 dans l'Union européenne. Mais les scientifiques ont identifié la présence de nanoparticulesnanoparticles dans des échantillons de lait maternel, animale, infantile. 100 % des laits animaux analysés, qu'ils soient frais ou non, contiennent des particule. Le dioxyde de titane est interdit comme additif alimentaire depuis 2020 en France et 2022 dans l'Union européenne. Mais les scientifiques ont identifié la présence de nanoparticulesnanoparticles dans des échantillons de lait maternel, animale, infantile. 100 % des laits animaux analysés, qu'ils soient frais ou non, contiennent des particule. Le dioxyde de titane est interdit comme additif alimentaire depuis 2020 en France et 2022 dans l'Union européenne. Mais les scientifiques ont identifié la présence de nanoparticulesnanoparticles dans des échantillons de lait maternel, animale, infantile. 100 % des laits animaux analysés, qu'ils soient frais ou non, contiennent des particule. Le dioxyde de titane est interdit comme additif alimentaire depuis 2020 en France et 2022 dans l'Union européenne. Mais les scientifiques ont identifié la présence de nanoparticulesnanoparticles dans des échantillons de lait maternel, animale, infantile. 100 % des laits animaux analysés, qu'ils soient frais ou non, contiennent des particule.",CRITICAL,0.8380557894706726,0.3491403469638096,4,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
176_confidence_weighted,2961a15e188b5dfe,confidence_weighted,True,True,INTERNATIONAL - Comment parler d’une même voix sur la scène internationale lorsque l’on est en profond désaccord sur les choix les plus concrets ? INTERNATIONAL - Comment parler d’une même voix sur la scène internationale lorsque l’on est en profond désaccord sur les choix les plus concrets ? INTERNATIONAL - Comment parler d’une même voix sur la scène internationale lorsque l’on est en profond désaccord sur les choix les plus concrets ? INTERNATIONAL - Comment parler d’une même voix sur la scène internationale lorsque l’on est en profond désaccord sur les choix les plus concrets ? INTERNATIONAL - Comment parler d’une même voix sur la scène internationale lorsque l’on est en profond désaccord sur les choix les plus concrets ? La décision de la France de reconnaître un État palestinien en septembre prochain vient de révéler les nettes fractures sur ce sujet. Mais aussi plus largement sur la façon dont mettre la pression sur le gouvernement israélien face au drame humanitaire à Gaza. La décision de la France de reconnaître un État palestinien en septembre prochain vient de révéler les nettes fractures sur ce sujet. Mais aussi plus largement sur la façon dont mettre la pression sur le gouvernement israélien face au drame humanitaire à Gaza. La décision de la France de reconnaître un État palestinien en septembre prochain vient de révéler les nettes fractures sur ce sujet. Mais aussi plus largement sur la façon dont mettre la pression sur le gouvernement israélien face au drame humanitaire à Gaza. La décision de la France de reconnaître un État palestinien en septembre prochain vient de révéler les nettes fractures sur ce sujet. Mais aussi plus largement sur la façon dont mettre la pression sur le gouvernement israélien face au drame humanitaire à Gaza. La décision de la France de reconnaître un État palestinien en septembre prochain vient de révéler les nettes fractures sur ce sujet. Mais aussi plus largement sur la façon dont mettre la pression sur le gouvernement israélien face au drame humanitaire à Gaza.,CRITICAL,0.9275503158569336,0.4806069541851986,4,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
9_adaptive,c0b9d27bbaa29e21,adaptive,True,True,Par Le Nouvel Obs avec é le à 21h01 Lecture : 2 min. Illustration de la 49e édition du Festival International de l’édition (SNE) n’a pas donné suite.,CRITICAL,0.7991381883621216,0.0960426330566406,2,Par Le Nouvel Obs avec é le à 21h01 Lecture: 2 min. Illustration de la 49e édition du Festival International de l’édition (SNE) n’a pas donné suite. 49e édition du Festival International de l’édition (SNE) n’a pas donné suite. 49e édition du Festival International de l’édition (SNE) n’a pas donné suite.,6357b502498ddbaa28077026662ee4fa6bce0da2,CRITICAL,0.85,0.494,0.0,edit-baseline,v1,42.0,False,topic_after_text_too_low,edit,adaptive_edit_rule,en,rejected,,
171_adaptive,f86a025051ba7281,adaptive,True,True,Par Le Nouvel Obs avec é le à 21h01 Lecture : 2 min. Illustration de la 49e édition du Festival International de l’édition (SNE) n’a pas donné suite.,CRITICAL,0.7991381883621216,0.0960426330566406,2,Par Le Nouvel Obs avec é le à 21h01 Lecture: 2 min. Illustration de la 49e édition du Festival International de l’édition (SNE) n’a pas donné suite. 49e édition du Festival International de l’édition (SNE) n’a pas donné suite. 49e édition du Festival International de l’édition (SNE) n’a pas donné suite.,6357b502498ddbaa28077026662ee4fa6bce0da2,CRITICAL,0.85,0.494,0.0,edit-baseline,v1,42.0,False,topic_after_text_too_low,edit,adaptive_edit_rule,fr,rejected,,
23_adaptive,1513e5c48872c7b7,adaptive,True,True,"Par Le Nouvel Obs avec AFP Publié le à 13h25 , mis à jour le : à 16h17 Lecture : 2 min. Bertrand Cantat au festival des Eurockéennes de Belfort, le .",CRITICAL,0.961173951625824,0.097365864767478,1,"Par Le Nouvel Obs avec AFP Publié le à 13h25, mis à jour le: à 16h17 Lecture: 2 min. Bertrand Cantat au festival des Eurockéennes de Belfort, le. Lecture: 2 min. Bertrand Cantat au festival des Eurockéennes de Belfort, le. Lecture: 2 min. Bertrand Cantat au festival des Eurockéennes de Belfort, le.",06295471f62152c2961cd8ff5711b050de4c10c2,CRITICAL,0.85,0.592,0.0,edit-baseline,v1,42.0,False,topic_after_text_too_low,edit,adaptive_edit_rule,en,rejected,,
55_adaptive,6ad584baee3e5434,adaptive,True,True,"Par Le Nouvel Obs avec é le à 21h30 Lecture : 1 min. Francois Bayrou à l’Elysée, le . J.E.",CRITICAL,1.0,0.1648215651512146,1,"Par Le Nouvel Obs avec é le à 21h30 Lecture: 1 min. Francois Bayrou à l’Elysée, le. J.E. le à 21h30 Lecture: 1 min. Francois Bayrou à l’Elysée, le. J.E. le à 21h30 Lecture: 1 min. Francois Bayrou à l’Elysée, le. J.E.",ad7119d024c9da8e98bd4adedd24ccee21dd0bde,CRITICAL,0.85,0.292,0.0,edit-baseline,v1,42.0,False,topic_after_text_too_low,edit,adaptive_edit_rule,fr,rejected,,
166_adaptive,9b3f1b1ab89f027c,adaptive,True,False,"Par Le Nouvel Obs avec é le à 21h30 Lecture : 1 min. Francois Bayrou à l’Elysée, le . J.E.",CRITICAL,1.0,0.1648215651512146,1,"Par Le Nouvel Obs avec é le à 21h30 Lecture: 1 min. Francois Bayrou à l’Elysée, le. J.E. le à 21h30 Lecture: 1 min. Francois Bayrou à l’Elysée, le. J.E. le à 21h30 Lecture: 1 min. Francois Bayrou à l’Elysée, le. J.E.",ad7119d024c9da8e98bd4adedd24ccee21dd0bde,CRITICAL,0.85,0.292,0.0,edit-baseline,v1,42.0,False,topic_after_text_too_low,edit,adaptive_edit_rule,fr,rejected,,
182_adaptive,2d93580017c5f706,adaptive,True,False,"Par Le Nouvel Obs avec AFP Publié le à 13h25 , mis à jour le : à 16h17 Lecture : 2 min. Bertrand Cantat au festival des Eurockéennes de Belfort, le .",CRITICAL,0.961173951625824,0.097365864767478,1,"Par Le Nouvel Obs avec AFP Publié le à 13h25, mis à jour le: à 16h17 Lecture: 2 min. Bertrand Cantat au festival des Eurockéennes de Belfort, le. Lecture: 2 min. Bertrand Cantat au festival des Eurockéennes de Belfort, le. Lecture: 2 min. Bertrand Cantat au festival des Eurockéennes de Belfort, le.",06295471f62152c2961cd8ff5711b050de4c10c2,CRITICAL,0.85,0.592,0.0,edit-baseline,v1,42.0,False,topic_after_text_too_low,edit,adaptive_edit_rule,fr,rejected,,
37_adaptive,ca9d74420c3403c6,adaptive,True,True,Il n’y a qu’à voir ce que les libéraux ont fait de l’héritage de la culture. L’idée est de faire un peu d’argent.,CRITICAL,0.4729487299919128,0.0838055736607029,0,,,,,,,,,,,,re_summarize,adaptive_critical_with_text,en,unknown,,
44_adaptive,610004a7830078a4,adaptive,True,True,"L’intelligence artificielle rejoint plus que jamais la géopolitique. La technologie est pour les États-Unis et son président Donald Trump un moyen d’affirmer sa domination économique et sa supériorité sur la Chine, son premier adversaire. Toute l’actualité de la tech avec TechCrunch.",CRITICAL,0.8344650864601135,0.226674094429157,0,,,,,,,,,,,,edit,adaptive_edit_rule,fr,unknown,,
125_adaptive,b389db4ec28884a7,adaptive,True,True,Donald Trump au lit avec le diable dans le premier épisode de la saison 27 de South Park. Rien de tel pour comprendre l'Amérique qu'un épisode d'une série culte.,CRITICAL,0.8493684530258179,0.1792868459224701,0,Donald Trump au lit avec le diable dans le premier épisode de la saison 27 de South Park. Rien de tel pour comprendre l'Amérique qu'un épisode d'une série culte. Park. Rien de tel pour comprendre l'Amérique qu'un épisode d'une série culte. Park. Rien de tel pour comprendre l'Amérique qu'un épisode d'une série culte.,1637ae8a3cc9d9d9c7e7731c7755fe212dddd659,CRITICAL,0.85,0.596,0.0,edit-baseline,v1,42.0,False,topic_after_text_too_low,edit,adaptive_edit_rule,en,rejected,,
